id,title,description,availability,condition,price,sale_price,image_link,link,brand,product_type,custom_label_0,custom_label_1,custom_label_2,messenger_link
102538,Etichette universali Q-Connect 105x57 mm bianco - 10 et./foglio conf. da 100 fogli - KF10658,"Etichette universali 105x57 mm, colore bianco. Margine superiore e inferiore foglio 5,2x5,2 mm. Confezione 100 fogli, 10 etichette per foglio, 1000 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.59 EUR,https://asset.pbs-holding.com/asset/XL/879/1846879.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20105x57%20mm%20bianco%20-%2010%20et./foglio%20conf.%20da%20100%20fogli%20-%20KF10658%20%28SKU%20102538%29%20%E2%80%93%20Prezzo%208.59%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102539,Etichette universali Q-Connect bianco 105x74 mm - 8 et./foglio conf. da 100 fogli - KF10659,"Etichette universali 105x74 mm, colore bianco. Confezione 100 fogli, 8 etichette per foglio, 800 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/700/1846700.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%20105x74%20mm%20-%208%20et./foglio%20conf.%20da%20100%20fogli%20-%20KF10659%20%28SKU%20102539%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102540,"Etichette universali Q-Connect bianco 105x148,5 mm - 4 et./foglio - conf. da 100 fogli - KF10660","Etichette universali 105x148,5 mm, colore bianco. Confezione 100 fogli, 4 etichette per foglio, 400 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/702/1846702.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%20105x148%2C5%20mm%20-%204%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF10660%20%28SKU%20102540%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102541,"Etichette universali Q-Connect bianco 210x148,5 mm - 2 et./foglio - conf. da 100 fogli - KF10662","Etichette universali 210x148,5 mm, colore bianco. Confezione 100 fogli, 2 etichette per foglio, 200 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli arrotondati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/744/1846744.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%20210x148%2C5%20mm%20-%202%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF10662%20%28SKU%20102541%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102542,Etichette universali Q-Connect bianco 210x297 mm - 1 et./foglio - conf. da 100 fogli - KF10664,"Etichette universali 210x297 mm, colore bianco. Confezione 100 fogli, 1 etichette per foglio, 100 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/415/2000415.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%20210x297%20mm%20-%201%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF10664%20%28SKU%20102542%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102543,"Etichette universali Q-Connect bianco 38,1x21,2 mm - 65 et./foglio - conf. da 100 fogli - KF00573","Etichette universali 38,1x21,2 mm, colore bianco. Margine superiore e inferiore foglio 10,1x10,1 mm. Margine sinistro e destro foglio 3,87x3,87 mm. Confezione 100 fogli, 65 etichette per foglio, 6500 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/885/1846885.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%2038%2C1x21%2C2%20mm%20-%2065%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF00573%20%28SKU%20102543%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102545,"Etichette universali Q-Connect bianco 52,5x29,7 mm - 40 et./foglio - conf. da 100 fogli - KF00574","Etichette universali 52,5x29,7 mm, colore bianco. Confezione 100 fogli, 40 etichette per foglio, 4000 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/796/1846796.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%2052%2C5x29%2C7%20mm%20-%2040%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF00574%20%28SKU%20102545%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102546,"Etichette universali Q-Connect bianco 66x33,9 mm - 24 et./foglio - conf. da 100 fogli - KF10639","Etichette universali 66,0x33,9 mm, colore bianco. Margine superiore e inferiore foglio 12,03x12,03 mm. Margine sinistro e destro foglio 3,2x3,2 mm. Confezione 100 fogli, 24 etichette per foglio, 2400 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli arrotondati.",in stock,new,10.16 EUR,8.59 EUR,https://asset.pbs-holding.com/asset/XL/921/1846921.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%2066x33%2C9%20mm%20-%2024%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF10639%20%28SKU%20102546%29%20%E2%80%93%20Prezzo%208.59%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102547,Etichette universali Q-Connect bianco 70x25 mm - 33 et./foglio - conf. da 100 fogli - KF10640,"Etichette universali 70x25 mm, colore bianco. Margine superiore e inferiore foglio 10,13x10,13 mm. Confezione 100 fogli, 33 etichette per foglio, 3300 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/924/1846924.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%2070x25%20mm%20-%2033%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF10640%20%28SKU%20102547%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102549,Etichette universali Q-Connect bianco 70x36 mm - 24 et./foglio - conf. da 100 fogli - KF10646,"Etichette universali 70x36 mm, colore bianco.
Margine superiore e inferiore foglio 3,63x3,63 mm. Confezione 100 fogli, 24 etichette per foglio, 2400 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/628/1846628.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%2070x36%20mm%20-%2024%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF10646%20%28SKU%20102549%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102550,Etichette universali Q-Connect bianco 70x37 mm - 24 et./foglio - conf. da 100 fogli - KF10647,"Etichette universali 70x37 mm, colore bianco. Confezione 100 fogli, 24 etichette per foglio, 2400 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.07 EUR,https://asset.pbs-holding.com/asset/XL/639/1846639.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%2070x37%20mm%20-%2024%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF10647%20%28SKU%20102550%29%20%E2%80%93%20Prezzo%208.07%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102553,"Etichette universali Q-Connect bianco 96,5x42,3 mm - 12 et./foglio - conf. da 100 fogli - KF10652","Etichette universali 96,5x42,3 mm, colore bianco. Margine superiore e inferiore foglio 20,63x20,63 mm. Confezione 100 fogli, 12 etichette per foglio, 1200 etichette complessive. Grammatura 70 gr/mq. Forma rettangolare, non removibili. Angoli squadrati.",in stock,new,10.16 EUR,8.59 EUR,https://asset.pbs-holding.com/asset/XL/870/1846870.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Etichette%20universali%20Q-Connect%20bianco%2096%2C5x42%2C3%20mm%20-%2012%20et./foglio%20-%20conf.%20da%20100%20fogli%20-%20KF10652%20%28SKU%20102553%29%20%E2%80%93%20Prezzo%208.59%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Spedizione > Etichette > Etichette bianche,Spedizione,Etichette,Etichette bianche,https://m.me/paperprintsnc
102562,"Matita a mine Q-Connect Kappa 0,7 mm assortiti KF00393","Matita meccanica Kappa 0,7 mm. Colori assortiti.",in stock,new,2.18 EUR,1.64 EUR,https://asset.pbs-holding.com/asset/XL/329/1754329.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Matita%20a%20mine%20Q-Connect%20Kappa%200%2C7%20mm%20assortiti%20KF00393%20%28SKU%20102562%29%20%E2%80%93%20Prezzo%201.64%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Portamine > Portamine,Scrittura,Portamine,Portamine,https://m.me/paperprintsnc
102563,"Matita a mine Q-Connect Kappa 0,9 mm blu  KF00394","Matita meccanica Kappa 0,9 mm. Colore del fusto blu.",in stock,new,2.18 EUR,1.64 EUR,https://asset.pbs-holding.com/asset/XL/330/1754330.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Matita%20a%20mine%20Q-Connect%20Kappa%200%2C9%20mm%20blu%20%20KF00394%20%28SKU%20102563%29%20%E2%80%93%20Prezzo%201.64%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Portamine > Portamine,Scrittura,Portamine,Portamine,https://m.me/paperprintsnc
102564,"Penna a sfera a scatto Q-Connect Lamda 0,7 mm blu KF00673","Q-Connect Penna a sfera a scatto Lamda con fusto gommato per una scrittura confortevole, punta in metallo e robusta clip da tasca. Diametro della punta: 0,7 mm. Tratto: 0,4 mm. Colore dell'inchiostro: blu.",in stock,new,1.09 EUR,0.81 EUR,https://asset.pbs-holding.com/asset/XL/88/1459088.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Penna%20a%20sfera%20a%20scatto%20Q-Connect%20Lamda%200%2C7%20mm%20blu%20KF00673%20%28SKU%20102564%29%20%E2%80%93%20Prezzo%200.81%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Penne a sfera > Penne a sfera a scatto,Scrittura,Penne a sfera,Penne a sfera a scatto,https://m.me/paperprintsnc
102565,"Penna a sfera a scatto Q-Connect Lamda 0,7 mm rosso KF00671","Q-Connect Penna a sfera a scatto Lamda con fusto gommato per una scrittura confortevole, punta in metallo e robusta clip da tasca. Diametro della punta: 0,7 mm. Tratto: 0,4 mm. Colore dell'inchiostro: rosso.",in stock,new,1.09 EUR,0.81 EUR,https://asset.pbs-holding.com/asset/XL/89/1459089.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Penna%20a%20sfera%20a%20scatto%20Q-Connect%20Lamda%200%2C7%20mm%20rosso%20KF00671%20%28SKU%20102565%29%20%E2%80%93%20Prezzo%200.81%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Penne a sfera > Penne a sfera a scatto,Scrittura,Penne a sfera,Penne a sfera a scatto,https://m.me/paperprintsnc
102566,"Penna a sfera a scatto Q-Connect Lamda 0,7 mm nero KF00672","Q-Connect Penna a sfera a scatto Lamda con fusto gommato per una scrittura confortevole, punta in metallo e robusta clip da tasca. Diametro della punta: 0,7 mm. Tratto: 0,4 mm. Colore dell'inchiostro: nero.",in stock,new,1.09 EUR,0.81 EUR,https://asset.pbs-holding.com/asset/XL/90/1459090.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Penna%20a%20sfera%20a%20scatto%20Q-Connect%20Lamda%200%2C7%20mm%20nero%20KF00672%20%28SKU%20102566%29%20%E2%80%93%20Prezzo%200.81%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Penne a sfera > Penne a sfera a scatto,Scrittura,Penne a sfera,Penne a sfera a scatto,https://m.me/paperprintsnc
102567,"Penna a sfera Q-Connect Delta punta 0,7 mm blu KF00376","Penna a sfera con cappuccio Delta Q-Connect con fusto trasparente, comoda impugnatura in gomma e inchiostro gel ad asciugatura istantanea. Diametro della punta: 0,7 mm. Tratto: 0,4 mm. Colore dell'inchiostro: blu.",in stock,new,0.60 EUR,0.45 EUR,https://asset.pbs-holding.com/asset/XL/72/1459072.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Penna%20a%20sfera%20Q-Connect%20Delta%20punta%200%2C7%20mm%20blu%20KF00376%20%28SKU%20102567%29%20%E2%80%93%20Prezzo%200.45%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Penne a sfera > Penne a sfera con cappuccio,Scrittura,Penne a sfera,Penne a sfera con cappuccio,https://m.me/paperprintsnc
102568,"Penna a sfera Q-Connect Delta punta 0,7 mm rosso KF00377","Penna a sfera con cappuccio Delta Q-Connect con fusto trasparente, comoda impugnatura in gomma e inchiostro gel ad asciugatura istantanea. Diametro della punta: 0,7 mm. Tratto: 0,4 mm. Colore dell'inchiostro: rosso.",in stock,new,0.60 EUR,0.45 EUR,https://asset.pbs-holding.com/asset/XL/73/1459073.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Penna%20a%20sfera%20Q-Connect%20Delta%20punta%200%2C7%20mm%20rosso%20KF00377%20%28SKU%20102568%29%20%E2%80%93%20Prezzo%200.45%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Penne a sfera > Penne a sfera con cappuccio,Scrittura,Penne a sfera,Penne a sfera con cappuccio,https://m.me/paperprintsnc
102569,"Penna a sfera Q-Connect Delta punta 0,7 mm nero KF00375","Penna a sfera con cappuccio Delta Q-Connect con fusto trasparente, comoda impugnatura in gomma e inchiostro gel ad asciugatura istantanea. Diametro della punta: 0,7 mm. Tratto: 0,4 mm. Colore dell'inchiostro: nero.",in stock,new,0.60 EUR,0.45 EUR,https://asset.pbs-holding.com/asset/XL/74/1459074.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Penna%20a%20sfera%20Q-Connect%20Delta%20punta%200%2C7%20mm%20nero%20KF00375%20%28SKU%20102569%29%20%E2%80%93%20Prezzo%200.45%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Penne a sfera > Penne a sfera con cappuccio,Scrittura,Penne a sfera,Penne a sfera con cappuccio,https://m.me/paperprintsnc
102570,Evidenziatore a penna Q-Connect 1-4 mm blu KF00399,Evidenziatore blu a forma di penna. Diametro della punta: 1-4 mm. Tratto: 1-4 mm.,in stock,new,0.84 EUR,0.63 EUR,https://asset.pbs-holding.com/asset/XL/481/1920481.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Evidenziatore%20a%20penna%20Q-Connect%201-4%20mm%20blu%20KF00399%20%28SKU%20102570%29%20%E2%80%93%20Prezzo%200.63%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Evidenziatori > Evidenziatori,Scrittura,Evidenziatori,Evidenziatori,https://m.me/paperprintsnc
102571,Evidenziatore a penna Q-Connect 1-4 mm giallo KF00395,Evidenziatore giallo a forma di penna. Diametro della punta: 1-4 mm. Tratto: 1-4 mm.,in stock,new,0.84 EUR,0.63 EUR,https://asset.pbs-holding.com/asset/XL/486/1920486.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Evidenziatore%20a%20penna%20Q-Connect%201-4%20mm%20giallo%20KF00395%20%28SKU%20102571%29%20%E2%80%93%20Prezzo%200.63%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Evidenziatori > Evidenziatori,Scrittura,Evidenziatori,Evidenziatori,https://m.me/paperprintsnc
102572,Evidenziatore a penna Q-Connect 1-4 mm verde KF00396,Evidenziatore verde a forma di penna. Diametro della punta: 1-4 mm. Tratto: 1-4 mm.,in stock,new,0.84 EUR,0.63 EUR,https://asset.pbs-holding.com/asset/XL/489/1920489.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Evidenziatore%20a%20penna%20Q-Connect%201-4%20mm%20verde%20KF00396%20%28SKU%20102572%29%20%E2%80%93%20Prezzo%200.63%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Evidenziatori > Evidenziatori,Scrittura,Evidenziatori,Evidenziatori,https://m.me/paperprintsnc
102573,Evidenziatore a penna Q-Connect 1-4 mm arancione KF00397,Evidenziatore arancione a forma di penna. Diametro della punta: 1-4 mm. Tratto: 1-4 mm.,in stock,new,0.84 EUR,0.63 EUR,https://asset.pbs-holding.com/asset/XL/505/1920505.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Evidenziatore%20a%20penna%20Q-Connect%201-4%20mm%20arancione%20KF00397%20%28SKU%20102573%29%20%E2%80%93%20Prezzo%200.63%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Evidenziatori > Evidenziatori,Scrittura,Evidenziatori,Evidenziatori,https://m.me/paperprintsnc
102574,Evidenziatore a penna Q-Connect 1-4 mm rosa KF00398,Evidenziatore rosa a forma di penna. Diametro della punta: 1-4 mm. Tratto: 1-4 mm.,in stock,new,0.84 EUR,0.63 EUR,https://asset.pbs-holding.com/asset/XL/444/1920444.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Evidenziatore%20a%20penna%20Q-Connect%201-4%20mm%20rosa%20KF00398%20%28SKU%20102574%29%20%E2%80%93%20Prezzo%200.63%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Scrittura > Evidenziatori > Evidenziatori,Scrittura,Evidenziatori,Evidenziatori,https://m.me/paperprintsnc
102575,Dorso a foratura universale per stampati Q-Connect 30 cm rosso scatola da 100 - KF02284,"Dorso a foratura universale per l'archiviazione di riviste e stampati. Lunghezza 30 cm, colore rosso. Scatola da 100 pezzi.",in stock,new,52.45 EUR,39.34 EUR,https://asset.pbs-holding.com/asset/XL/429/1618429.jpg,https://wa.me/393661420573?text=Ciao%21%20Sono%20interessato%20al%20prodotto%20Dorso%20a%20foratura%20universale%20per%20stampati%20Q-Connect%2030%20cm%20rosso%20scatola%20da%20100%20-%20KF02284%20%28SKU%20102575%29%20%E2%80%93%20Prezzo%2039.34%E2%82%AC%20IVA%20compresa.%20%C3%88%20disponibile%3F,Q-Connect,Archivio > Accessori per l'archiviazione > Dorsini,Archivio,Accessori per l'archiviazione,Dorsini,https://m.me/paperprintsnc
